DatePosted,Origin,OriginAirport,Destination,DestinationAirport,RegularPrice,SalePrice,DiscountRate,FlightDate,BookingLink
2019-08-28-12-07,San Diego,SAN,Shanghai,PVG,686,400,58.31,"Mon, 27 Jan - Mon, 3 Feb",https://www.google.com/flights#flt=SAN./m/06wjf.2020-01-27*/m/06wjf.SAN.2020-02-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-07,San Diego,SAN,Taipei,TPE,1136,636,55.99,"Mon, 2 Dec - Tue, 10 Dec",https://www.google.com/flights#flt=SAN./m/0ftkx.2019-12-02*/m/0ftkx.SAN.2019-12-10;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-09,San Diego,SAN,Venice,,978,641,65.54,,
2019-08-28-12-09,San Diego,SAN,Manchester,MAN,1049,630,60.06,"Thu, 3 Oct - Sat, 12 Oct",https://www.google.com/flights#flt=SAN./m/052bw.2019-10-03*/m/052bw.SAN.2019-10-12;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-09,St. Louis,STL,Dublin,DUB,850,529,62.24,"Sun, 1 Dec - Mon, 9 Dec",https://www.google.com/flights#flt=STL./m/02cft.2019-12-01*/m/02cft.STL.2019-12-09;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-10,St. Louis,STL,Venice,VCE,1183,643,54.35,"Thu, 24 Oct - Sat, 2 Nov",https://www.google.com/flights#flt=STL./m/07_pf.2019-10-24*/m/07_pf.STL.2019-11-02;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-10,St. Louis,STL,Shanghai,PVG,701,450,64.19,"Mon, 27 Jan - Mon, 3 Feb",https://www.google.com/flights#flt=STL./m/06wjf.2020-01-27*/m/06wjf.STL.2020-02-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-10,St. Louis,STL,Beijing,PEK,546,350,64.10,"Fri, 13 Sep - Thu, 19 Sep",https://www.google.com/flights#flt=STL./m/01914.2019-09-13*/m/01914.STL.2019-09-19;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-10,St. Louis,STL,Lisbon,LIS,1009,641,63.53,"Thu, 7 Nov - Fri, 15 Nov",https://www.google.com/flights#flt=STL./m/04llb.2019-11-07*/m/04llb.STL.2019-11-15;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-11,St. Louis,STL,Naples,NAP,1256,641,51.04,"Sun, 17 Nov - Mon, 25 Nov",https://www.google.com/flights#flt=STL./m/0fhsz.2019-11-17*/m/0fhsz.STL.2019-11-25;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-11,St. Louis,STL,Oslo,OSL,1022,640,62.62,"Thu, 7 Nov - Fri, 15 Nov",https://www.google.com/flights#flt=STL./m/05l64.2019-11-07*/m/05l64.STL.2019-11-15;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-36,Baltimore,BWI,Lisbon,LIS,1091,555,50.87,"Fri, 18 Oct - Thu, 24 Oct",https://www.google.com/flights#flt=BWI./m/04llb.2019-10-18*/m/04llb.BWI.2019-10-24;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-36,Baltimore,BWI,Moscow,SVO,1100,579,52.64,"Mon, 30 Dec - Wed, 8 Jan",https://www.google.com/flights#flt=BWI./m/04swd.2019-12-30*/m/04swd.BWI.2020-01-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-36,Chicago,ORD,Reykjavík,KEF,497,323,64.99,"Mon, 13 Jan - Tue, 21 Jan",https://www.google.com/flights#flt=ORD./m/06flg.2020-01-13*/m/06flg.ORD.2020-01-21;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-36,Chicago,ORD,Barcelona,BCN,680,299,43.97,"Mon, 14 Oct - Tue, 22 Oct",https://www.google.com/flights#flt=ORD./m/01f62.2019-10-14*/m/01f62.ORD.2019-10-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-37,Chicago,ORD,Athens,ATH,702,442,62.96,"Mon, 11 Nov - Tue, 19 Nov",https://www.google.com/flights#flt=ORD./m/0n2z.2019-11-11*/m/0n2z.ORD.2019-11-19;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-37,Chicago,ORD,Frankfurt,FRA,720,464,64.44,"Sun, 1 Dec - Sun, 8 Dec",https://www.google.com/flights#flt=ORD./m/02z0j.2019-12-01*/m/02z0j.ORD.2019-12-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-37,Chicago,ORD,Budapest,BUD,699,485,69.38,"Mon, 14 Oct - Mon, 21 Oct",https://www.google.com/flights#flt=ORD./m/095w_.2019-10-14*/m/095w_.ORD.2019-10-21;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-37,Chicago,ORD,Shanghai,PVG,660,450,68.18,"Fri, 1 Nov - Fri, 8 Nov",https://www.google.com/flights#flt=ORD./m/06wjf.2019-11-01*/m/06wjf.ORD.2019-11-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-38,Chicago,ORD,Edinburgh,EDI,631,432,68.46,"Sat, 16 Nov - Fri, 22 Nov",https://www.google.com/flights#flt=ORD./m/02m77.2019-11-16*/m/02m77.ORD.2019-11-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-38,Chicago,ORD,Nice,NCE,703,425,60.46,"Sat, 16 Nov - Fri, 22 Nov",https://www.google.com/flights#flt=ORD./m/0cp6w.2019-11-16*/m/0cp6w.ORD.2019-11-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-38,Chicago,ORD,Kuala Lumpur,KUL,882,585,66.33,"Sat, 25 Jan - Mon, 3 Feb",https://www.google.com/flights#flt=ORD./m/049d1.2020-01-25*/m/049d1.ORD.2020-02-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-38,Chicago,ORD,Manchester,MAN,546,375,68.68,"Sat, 18 Jan - Mon, 27 Jan",https://www.google.com/flights#flt=ORD./m/052bw.2020-01-18*/m/052bw.ORD.2020-01-27;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-39,Chicago,ORD,Malta,MLA,701,417,59.49,"Thu, 28 Nov - Fri, 6 Dec",https://www.google.com/flights#flt=ORD./m/04v3q.2019-11-28*/m/04v3q.ORD.2019-12-06;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-39,Chicago,ORD,Saint Petersburg,LED,758,459,60.55,"Thu, 21 Nov - Wed, 27 Nov",https://www.google.com/flights#flt=ORD./m/06pr6.2019-11-21*/m/06pr6.ORD.2019-11-27;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-39,Cleveland,CLE,Paris,CDG,1154,610,52.86,"Sat, 7 Dec - Sat, 14 Dec",https://www.google.com/flights#flt=CLE./m/05qtj.2019-12-07*/m/05qtj.CLE.2019-12-14;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-39,Cleveland,CLE,Barcelona,BCN,914,633,69.26,"Mon, 28 Oct - Tue, 5 Nov",https://www.google.com/flights#flt=CLE./m/01f62.2019-10-28*/m/01f62.CLE.2019-11-05;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-40,Cleveland,CLE,Venice,VCE,909,627,68.98,"Thu, 24 Oct - Sat, 2 Nov",https://www.google.com/flights#flt=CLE./m/07_pf.2019-10-24*/m/07_pf.CLE.2019-11-02;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-40,Cleveland,CLE,Florence,FLR,1147,646,56.32,"Mon, 4 Nov - Mon, 11 Nov",https://www.google.com/flights#flt=CLE./m/031y2.2019-11-04*/m/031y2.CLE.2019-11-11;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-40,Cleveland,CLE,Prague,PRG,985,626,63.55,"Fri, 13 Sep - Thu, 19 Sep",https://www.google.com/flights#flt=CLE./m/05ywg.2019-09-13*/m/05ywg.CLE.2019-09-19;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-40,Cleveland,CLE,Glasgow,GLA,1181,570,48.26,"Sat, 7 Dec - Sat, 14 Dec",https://www.google.com/flights#flt=CLE./m/0hyxv.2019-12-07*/m/0hyxv.CLE.2019-12-14;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-41,Cleveland,CLE,Naples,NAP,980,641,65.41,"Mon, 18 Nov - Tue, 26 Nov",https://www.google.com/flights#flt=CLE./m/0fhsz.2019-11-18*/m/0fhsz.CLE.2019-11-26;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-41,Cleveland,CLE,Nice,NCE,1054,630,59.77,"Fri, 25 Oct - Sun, 3 Nov",https://www.google.com/flights#flt=CLE./m/0cp6w.2019-10-25*/m/0cp6w.CLE.2019-11-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-41,Cleveland,CLE,Oslo,OSL,1039,640,61.60,"Fri, 8 Nov - Fri, 15 Nov",https://www.google.com/flights#flt=CLE./m/05l64.2019-11-08*/m/05l64.CLE.2019-11-15;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-41,Cleveland,CLE,Guangzhou,CAN,1130,620,54.87,"Fri, 31 Jan - Fri, 7 Feb",https://www.google.com/flights#flt=CLE./m/0393g.2020-01-31*/m/0393g.CLE.2020-02-07;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-42,Denver,DEN,Reykjavík,KEF,778,423,54.37,"Mon, 16 Dec - Mon, 23 Dec",https://www.google.com/flights#flt=DEN./m/06flg.2019-12-16*/m/06flg.DEN.2019-12-23;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-42,Denver,DEN,Dublin,DUB,906,448,49.45,"Mon, 2 Dec - Mon, 9 Dec",https://www.google.com/flights#flt=DEN./m/02cft.2019-12-02*/m/02cft.DEN.2019-12-09;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-42,Denver,DEN,Barcelona,BCN,1028,487,47.37,"Sat, 19 Oct - Fri, 25 Oct",https://www.google.com/flights#flt=DEN./m/01f62.2019-10-19*/m/01f62.DEN.2019-10-25;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-42,Denver,DEN,Rome,FCO,1105,623,56.38,"Thu, 24 Oct - Fri, 1 Nov",https://www.google.com/flights#flt=DEN./m/06c62.2019-10-24*/m/06c62.DEN.2019-11-01;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-43,Denver,DEN,Lisbon,LIS,1116,550,49.28,"Mon, 14 Oct - Mon, 21 Oct",https://www.google.com/flights#flt=DEN./m/04llb.2019-10-14*/m/04llb.DEN.2019-10-21;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-43,Denver,DEN,Athens,ATH,1202,646,53.74,"Mon, 21 Oct - Tue, 29 Oct",https://www.google.com/flights#flt=DEN./m/0n2z.2019-10-21*/m/0n2z.DEN.2019-10-29;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-43,Denver,DEN,Copenhagen,CPH,697,460,66.00,"Mon, 21 Oct - Mon, 28 Oct",https://www.google.com/flights#flt=DEN./m/01lfy.2019-10-21*/m/01lfy.DEN.2019-10-28;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-44,Denver,DEN,Stockholm,ARN,718,467,65.04,"Fri, 18 Oct - Fri, 25 Oct",https://www.google.com/flights#flt=DEN./m/06mxs.2019-10-18*/m/06mxs.DEN.2019-10-25;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-44,Denver,DEN,Venice,VCE,1060,633,59.72,"Thu, 17 Oct - Wed, 23 Oct",https://www.google.com/flights#flt=DEN./m/07_pf.2019-10-17*/m/07_pf.DEN.2019-10-23;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-44,Denver,DEN,Prague,PRG,1105,546,49.41,"Fri, 25 Oct - Fri, 1 Nov",https://www.google.com/flights#flt=DEN./m/05ywg.2019-10-25*/m/05ywg.DEN.2019-11-01;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-44,Denver,DEN,Oslo,OSL,715,464,64.90,"Mon, 21 Oct - Mon, 28 Oct",https://www.google.com/flights#flt=DEN./m/05l64.2019-10-21*/m/05l64.DEN.2019-10-28;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-45,Denver,DEN,Vienna,VIE,1149,534,46.48,"Mon, 21 Oct - Wed, 30 Oct",https://www.google.com/flights#flt=DEN./m/0fhp9.2019-10-21*/m/0fhp9.DEN.2019-10-30;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-45,Denver,DEN,Milan,MXP,894,614,68.68,"Thu, 17 Oct - Thu, 24 Oct",https://www.google.com/flights#flt=DEN./m/0947l.2019-10-17*/m/0947l.DEN.2019-10-24;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-45,Denver,DEN,Geneva,GVA,1021,633,62.00,"Thu, 10 Oct - Thu, 17 Oct",https://www.google.com/flights#flt=DEN./m/03902.2019-10-10*/m/03902.DEN.2019-10-17;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-45,Denver,DEN,Madrid,MAD,782,526,67.26,"Mon, 30 Sep - Tue, 8 Oct",https://www.google.com/flights#flt=DEN./m/056_y.2019-09-30*/m/056_y.DEN.2019-10-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-46,Denver,DEN,Helsinki,HEL,818,535,65.40,"Thu, 10 Oct - Thu, 17 Oct",https://www.google.com/flights#flt=DEN./m/03khn.2019-10-10*/m/03khn.DEN.2019-10-17;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-46,Denver,DEN,Edinburgh,EDI,968,626,64.67,"Sat, 5 Oct - Mon, 14 Oct",https://www.google.com/flights#flt=DEN./m/02m77.2019-10-05*/m/02m77.DEN.2019-10-14;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-46,Denver,DEN,Nice,NCE,929,629,67.71,"Sat, 19 Oct - Fri, 25 Oct",https://www.google.com/flights#flt=DEN./m/0cp6w.2019-10-19*/m/0cp6w.DEN.2019-10-25;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-46,Denver,DEN,Warsaw,WAW,1233,552,44.77,"Thu, 24 Oct - Wed, 30 Oct",https://www.google.com/flights#flt=DEN./m/081m_.2019-10-24*/m/081m_.DEN.2019-10-30;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-47,Denver,DEN,Manchester,MAN,902,629,69.73,"Mon, 14 Oct - Wed, 23 Oct",https://www.google.com/flights#flt=DEN./m/052bw.2019-10-14*/m/052bw.DEN.2019-10-23;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-47,Denver,DEN,Málaga,AGP,957,599,62.59,"Thu, 3 Oct - Thu, 10 Oct",https://www.google.com/flights#flt=DEN./m/01978d.2019-10-03*/m/01978d.DEN.2019-10-10;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-47,Denver,DEN,Ibiza,IBZ,1245,622,49.96,"Thu, 17 Oct - Wed, 23 Oct",https://www.google.com/flights#flt=DEN./m/021n7_.2019-10-17*/m/021n7_.DEN.2019-10-23;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-47,Denver,DEN,Palma,PMI,1201,631,52.54,"Thu, 10 Oct - Thu, 17 Oct",https://www.google.com/flights#flt=DEN./m/0jwz5.2019-10-10*/m/0jwz5.DEN.2019-10-17;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-48,Denver,DEN,Marseille,MRS,1057,627,59.32,"Thu, 17 Oct - Thu, 24 Oct",https://www.google.com/flights#flt=DEN./m/0jdtt.2019-10-17*/m/0jdtt.DEN.2019-10-24;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-48,Denver,DEN,Bucharest,OTP,1220,572,46.89,"Thu, 24 Oct - Fri, 1 Nov",https://www.google.com/flights#flt=DEN./m/096gm.2019-10-24*/m/096gm.DEN.2019-11-01;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-48,Denver,DEN,Bergen,BGO,874,498,56.98,"Thu, 17 Oct - Thu, 24 Oct",https://www.google.com/flights#flt=DEN./m/0fm7s.2019-10-17*/m/0fm7s.DEN.2019-10-24;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-48,Denver,DEN,Belfast,BFS,1117,625,55.95,"Thu, 17 Oct - Wed, 23 Oct",https://www.google.com/flights#flt=DEN./m/01l63.2019-10-17*/m/01l63.DEN.2019-10-23;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-49,Denver,DEN,Tallinn,TLL,1242,597,48.07,"Thu, 10 Oct - Thu, 17 Oct",https://www.google.com/flights#flt=DEN./m/07r_p.2019-10-10*/m/07r_p.DEN.2019-10-17;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-49,Denver,DEN,Xi'an,XIY,605,364,60.17,"Mon, 16 Sep - Sun, 22 Sep",https://www.google.com/flights#flt=DEN./m/0kzd9.2019-09-16*/m/0kzd9.DEN.2019-09-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-49,Honolulu,HNL,Sydney,SYD,596,355,59.56,"Sun, 29 Sep - Tue, 8 Oct",https://www.google.com/flights#flt=HNL./m/06y57.2019-09-29*/m/06y57.HNL.2019-10-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-49,Honolulu,HNL,Kailua-Kona,KOA,164,88,53.66,"Thu, 23 Jan - Wed, 29 Jan",https://www.google.com/flights#flt=HNL./m/0r_g0.2020-01-23*/m/0r_g0.HNL.2020-01-29;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-50,Honolulu,HNL,Hilo,ITO,180,98,54.44,"Sun, 26 Jan - Tue, 4 Feb",https://www.google.com/flights#flt=HNL./m/0r_ch.2020-01-26*/m/0r_ch.HNL.2020-02-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-50,Honolulu,HNL,Melbourne,MEL,652,416,63.80,"Mon, 23 Sep - Wed, 2 Oct",https://www.google.com/flights#flt=HNL./m/0chgzm.2019-09-23*/m/0chgzm.HNL.2019-10-02;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-50,Honolulu,HNL,Phuket,HKT,1049,644,61.39,"Mon, 25 Nov - Tue, 3 Dec",https://www.google.com/flights#flt=HNL./m/0f_r1_.2019-11-25*/m/0f_r1_.HNL.2019-12-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-50,Honolulu,HNL,Brisbane,BNE,763,505,66.19,"Mon, 23 Sep - Wed, 2 Oct",https://www.google.com/flights#flt=HNL./m/01b8jj.2019-09-23*/m/01b8jj.HNL.2019-10-02;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-51,Honolulu,HNL,Gold Coast,OOL,772,537,69.56,"Mon, 23 Sep - Wed, 2 Oct",https://www.google.com/flights#flt=HNL./m/0g4g7.2019-09-23*/m/0g4g7.HNL.2019-10-02;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-51,Honolulu,HNL,Adelaide,ADL,1099,621,56.51,"Sun, 17 Nov - Sat, 23 Nov",https://www.google.com/flights#flt=HNL./m/0mgp.2019-11-17*/m/0mgp.HNL.2019-11-23;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-51,Honolulu,HNL,Auckland,AKL,745,403,54.09,"Thu, 27 Feb - Wed, 4 Mar",https://www.google.com/flights#flt=HNL./m/012ts.2020-02-27*/m/012ts.HNL.2020-03-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-51,Honolulu,HNL,Denpasar,DPS,933,644,69.02,"Mon, 10 Feb - Sun, 16 Feb",https://www.google.com/flights#flt=HNL./m/02nbh1.2020-02-10*/m/02nbh1.HNL.2020-02-16;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-52,Honolulu,HNL,Hanoi,PER,1030,643,62.43,"Sat, 22 Feb - Fri, 28 Feb",https://www.google.com/flights#flt=HNL./m/062qg.2020-02-22*/m/062qg.HNL.2020-02-28;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-52,Los Angeles,LAX,Tokyo,HND,720,378,52.50,"Fri, 11 Oct - Sun, 20 Oct",https://www.google.com/flights#flt=LAX./m/07dfk.2019-10-11*/m/07dfk.LAX.2019-10-20;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-52,Los Angeles,LAX,Barcelona,BCN,585,349,59.66,"Mon, 30 Sep - Tue, 8 Oct",https://www.google.com/flights#flt=LAX./m/01f62.2019-09-30*/m/01f62.LAX.2019-10-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-52,Los Angeles,LAX,Amsterdam,AMS,949,526,55.43,"Mon, 2 Dec - Sun, 8 Dec",https://www.google.com/flights#flt=LAX./m/0k3p.2019-12-02*/m/0k3p.LAX.2019-12-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-53,Los Angeles,LAX,Madrid,MAD,859,398,46.33,"Sun, 1 Dec - Tue, 10 Dec",https://www.google.com/flights#flt=LAX./m/056_y.2019-12-01*/m/056_y.LAX.2019-12-10;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-53,Los Angeles,LAX,Denpasar,DPS,727,407,55.98,"Thu, 31 Oct - Fri, 8 Nov",https://www.google.com/flights#flt=LAX./m/02nbh1.2019-10-31*/m/02nbh1.LAX.2019-11-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-53,Los Angeles,LAX,Seoul,ICN,605,367,60.66,"Thu, 14 Nov - Thu, 21 Nov",https://www.google.com/flights#flt=LAX./m/0hsqf.2019-11-14*/m/0hsqf.LAX.2019-11-21;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-53,Los Angeles,LAX,Osaka,ITM,1064,500,46.99,"Mon, 2 Dec - Tue, 10 Dec",https://www.google.com/flights#flt=LAX./m/0dqyw.2019-12-02*/m/0dqyw.LAX.2019-12-10;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-54,Los Angeles,LAX,Phuket,HKT,671,392,58.42,"Sun, 22 Sep - Tue, 1 Oct",https://www.google.com/flights#flt=LAX./m/0f_r1_.2019-09-22*/m/0f_r1_.LAX.2019-10-01;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-54,Los Angeles,LAX,Munich,MUC,1098,440,40.07,"Mon, 2 Dec - Tue, 10 Dec",https://www.google.com/flights#flt=LAX./m/02h6_6p.2019-12-02*/m/02h6_6p.LAX.2019-12-10;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-54,Los Angeles,LAX,Zürich,ZRH,1076,448,41.64,"Mon, 2 Dec - Wed, 11 Dec",https://www.google.com/flights#flt=LAX./m/08966.2019-12-02*/m/08966.LAX.2019-12-11;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-54,Los Angeles,LAX,Santorini,JTR,1394,635,45.55,"Sat, 26 Oct - Sun, 3 Nov",https://www.google.com/flights#flt=LAX./m/070t9.2019-10-26*/m/070t9.LAX.2019-11-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-54,Los Angeles,LAX,Berlin,TXL,680,431,63.38,"Thu, 14 Nov - Sat, 23 Nov",https://www.google.com/flights#flt=LAX./m/0156q.2019-11-14*/m/0156q.LAX.2019-11-23;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-55,Los Angeles,LAX,Vienna,VIE,810,457,56.42,"Thu, 10 Oct - Wed, 16 Oct",https://www.google.com/flights#flt=LAX./m/0fhp9.2019-10-10*/m/0fhp9.LAX.2019-10-16;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-55,Los Angeles,LAX,Beijing,PEK,448,305,68.08,"Mon, 21 Oct - Tue, 29 Oct",https://www.google.com/flights#flt=LAX./m/01914.2019-10-21*/m/01914.LAX.2019-10-29;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-55,Los Angeles,LAX,Budapest,BUD,778,461,59.25,"Thu, 10 Oct - Wed, 16 Oct",https://www.google.com/flights#flt=LAX./m/095w_.2019-10-10*/m/095w_.LAX.2019-10-16;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-55,Los Angeles,LAX,Kuala Lumpur,KUL,637,409,64.21,"Thu, 3 Oct - Sat, 12 Oct",https://www.google.com/flights#flt=LAX./m/049d1.2019-10-03*/m/049d1.LAX.2019-10-12;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-56,Los Angeles,LAX,Edinburgh,EDI,660,443,67.12,"Thu, 14 Nov - Fri, 22 Nov",https://www.google.com/flights#flt=LAX./m/02m77.2019-11-14*/m/02m77.LAX.2019-11-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-56,Los Angeles,LAX,Prague,PRG,737,480,65.13,"Sun, 13 Oct - Mon, 21 Oct",https://www.google.com/flights#flt=LAX./m/05ywg.2019-10-13*/m/05ywg.LAX.2019-10-21;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-56,Los Angeles,LAX,İstanbul,SAW,907,629,69.35,"Thu, 10 Oct - Wed, 16 Oct",https://www.google.com/flights#flt=LAX./m/09949m.2019-10-10*/m/09949m.LAX.2019-10-16;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-56,Los Angeles,LAX,Hanoi,HAN,862,523,60.67,"Sat, 25 Jan - Mon, 3 Feb",https://www.google.com/flights#flt=LAX./m/0fnff.2020-01-25*/m/0fnff.LAX.2020-02-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-57,Los Angeles,LAX,Florence,FLR,1031,650,63.05,"Sun, 27 Oct - Mon, 4 Nov",https://www.google.com/flights#flt=LAX./m/031y2.2019-10-27*/m/031y2.LAX.2019-11-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-57,New York City,JFK,Rome,FCO,442,273,61.76,"Fri, 10 Jan - Fri, 17 Jan",https://www.google.com/flights#flt=JFK./m/06c62.2020-01-10*/m/06c62.JFK.2020-01-17;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-57,New York City,JFK,Bangkok,BKK,1254,482,38.44,"Sun, 1 Dec - Tue, 10 Dec",https://www.google.com/flights#flt=JFK./m/0fn2g.2019-12-01*/m/0fn2g.JFK.2019-12-10;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-57,New York City,JFK,Barcelona,BCN,407,243,59.71,"Sat, 25 Jan - Mon, 3 Feb",https://www.google.com/flights#flt=JFK./m/01f62.2020-01-25*/m/01f62.JFK.2020-02-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-58,New York City,JFK,Madrid,MAD,398,247,62.06,"Thu, 23 Jan - Sat, 1 Feb",https://www.google.com/flights#flt=JFK./m/056_y.2020-01-23*/m/056_y.JFK.2020-02-01;c:USD;e:1;p:65000.2.USD;sd:1;t:f
